2013 Mora Das-Ungeheuer,"ist, weil du Buchten
siehst
, die tatsächlich Die",Welt,ist ein Produkt des Geistes. Auch Sie selbst sind,0,
2013 Mora Das-Ungeheuer,". Einen einsamen Menschen, der sich überall
auf
 der",Welt,"zurechtfindet.

Niere fühlt, brauche ich also nicht zu",0,
2013 Mora Das-Ungeheuer,"und in
Kirgisien
 war Doiv schon. Alle Apfelbäume
 der",Welt,"kommen
da
her
, wusstest du das? Oder alle",0,
2013 Mora Das-Ungeheuer,"½ Zitrone

200 g extradicke Spaghetti

Salz

434

 434

 434",Welt,", ich weiß nicht, aber ich denke da immer",0,
2013 Mora Das-Ungeheuer,"hält. Über schnurgerade Schnellstraßen, die überall
auf
 der",Welt,"so große Ent-fernungen überwinden, wie wir es uns auf",0,
2013 Mora Das-Ungeheuer,"sogenanntes Volk aufhalten
 darf. Bald werden sämtliche Küsten dieser",Welt,"vollständig ruiniert sein, du kannst nicht mehr in Würde",0,
2013 Mora Das-Ungeheuer,"des Tischs
, der Junge trägt
 den hässlichsten Kehlbart
 der",Welt,", und schon hat Kopp genug. Ich hab’",0,
2013 Mora Das-Ungeheuer,"endlos zu reden. Über
sich
, übereinander
, die",Welt,". Diese hier
: nein. Nicht einmal das Kind",0,
2013 Mora Das-Ungeheuer,"ist nicht schön.

Kein schönes Mädchen am
Ende
 der",Welt,". Sie geht wieder hinein
.

Hinter
ihr
steht
 eine",0,
2013 Mora Das-Ungeheuer,", motiviert. Auf
Abenteuer
 lustig, offen
 für die",Welt,". Die 484

 484

 484


neue Herausforderung, für die",0,
2013 Mora Das-Ungeheuer,"Essen geladen
, als wäre es das Natürlichste auf
 der",Welt,". Sie sind so herzlich, offen
, fröhlich,",0,
2013 Mora Das-Ungeheuer,wiederholen sie ein Dutzend Mal – Das zweitbeste Wasser der,Welt,"! Das zweitbeste Wasser der Welt
! – und lachen",0,
2013 Mora Das-Ungeheuer,"Das zweitbeste Wasser der Welt
! Das zweitbeste Wasser der",Welt,"! – und lachen sich schief.

Als es zu",0,
2013 Mora Das-Ungeheuer,die Kinder des Gastgebers sind meistens nicht dabei. Die,Welt,"ist voller
 geheimer Wege
. Lissys Zwillingsschwester Andrea hatte dafür",0,
2013 Mora Das-Ungeheuer,"in
 einem kalten Fahrstuhl
in
 einem Hotel
am
Ende
 der",Welt,", während draußen
 ein Schneesturm
 tobt und im
Keller
 eine",0,
2013 Mora Das-Ungeheuer,"früher. (Angst zu erfahren, was in
 der",Welt,"ohne dich vor
sich
geht
? – Ja und nein",0,
2013 Mora Das-Ungeheuer,", nur ankommen
 kann man nirgends
 mehr, weil die",Welt,um einen herum vollkommen verrückt zu sein scheint. Da,0,
2013 Mora Das-Ungeheuer,"durfte ihr zusehen
. Es gibt nichts Schöneres auf
 der",Welt,"als eine Frau, die sich wäscht. Nichts.",0,
2013 Mora Das-Ungeheuer,"während dieser Schwangerschaft. Aber als der Kleine auf
 die",Welt,"kam
 und ich ihn sah
, wusste ich: und",0,
2013 Mora Das-Ungeheuer,"mir war das schon egal.

Als Jorgo auf
 die",Welt,"kam
, hörte
 ich auf
, an Vasilis zu leiden",0,
2013 Mora Das-Ungeheuer,"über
sich
. Als wäre er ganz allein auf
 der",Welt,"gewesen.

Zuerst war ich sehr wütend. Dann habe",0,
2013 Mora Das-Ungeheuer,", aber das Verspeisen von Innereien ist überall
auf
 der",Welt,"ein starkes Band.

Man nickt mir zu und fragt",0,
2013 Mora Das-Ungeheuer,", abgesehen davon, für jeden nur einpaar auf
 der",Welt,". Oda, fällt Darius Kopp nach längerer Zeit wieder",0,
2013 Mora Das-Ungeheuer,"da
, es gibt nichts Unerwartetes für ihn auf
 der",Welt,". Wartet geduldig, bis du fertig bist und die",0,
2016 Steinfets Der Allesforscher,der Lebensrettung verströmen. Aber wie viele Bademeister verträgt die,Welt,"?

			Die Wirklichkeit sah
 so aus, daß ich,",0,
2016 Steinfets Der Allesforscher,"wir, die Kollegen und ich, viel in
 der",Welt,"unterwegs
 waren. An
Orten
, wo
 es unhöflich gewesen",0,
2016 Steinfets Der Allesforscher,", die dann auf
 der Vorderseite tatsächlich das Licht dieser",Welt,"erblickte
.

			Weyland Europe
 war also real, wenigstens in",0,
2016 Steinfets Der Allesforscher,"anzuzünden. Sondern darum, daß das Symbol in
 die",Welt,"getragen
 wurde und man selbst in diesem Symbol aufging.",0,
2016 Steinfets Der Allesforscher,", das halte ich eher für das Normalste auf
 der",Welt,".«

			»Was? Unverschämt sein oder Instant-Heiratsanträge?",0,
2016 Steinfets Der Allesforscher,". Sie erklärte mir, daß das Gehirn
 weniger die",Welt,"abbilde als unsere Vorstellung von
 der Welt
. Es erspare",0,
2016 Steinfets Der Allesforscher,"Gehirn
 weniger die Welt
 abbilde als unsere Vorstellung von
 der",Welt,". Es erspare uns gewisse Sachverhalte, zum Beispiel den",0,
2016 Steinfets Der Allesforscher,", für die Dauer des Blinzelns den Kontakt zur sichtbaren",Welt,"zu verlieren. Immer wieder aufs neue, mitten am",0,
2016 Steinfets Der Allesforscher,"ist ja da
, notwendigerweise, weil schließlich die sichtbare",Welt,"hineinströmt
 und unserem Hirn
 sagt, was draußen
 so los",0,
2016 Steinfets Der Allesforscher,"des Zwinkerns, oder vielleicht, ganz allein auf
 der",Welt,zu sein und sich den Rest bloß einzubilden.«,0,
2016 Steinfets Der Allesforscher,"des Todes in dem Moment, wo
 wir auf
 die",Welt,"kommen
, und leben
 allein von den gewährten Aufschüben)",0,
2016 Steinfets Der Allesforscher,"einer Leichtigkeit, die mich erschreckte. – In
 einer",Welt,"dauernder Unbill, dauernder Kraftanstrengungen erscheint das Leichte, das",0,
2016 Steinfets Der Allesforscher,", produktiv zu sein, Steuern zu zahlen, die",Welt,"zu gestalten, zumindest ein Stück
davon
. – Was",0,
2016 Steinfets Der Allesforscher,"sich nicht weiter in Gefahr bringen. Irgendwo
auf
 der",Welt,", wo
 alle zuschauen
. Um dann von
Ihnen
auf",0,
2016 Steinfets Der Allesforscher,"in
 der Nähe
. Vorher mußte ich dauernd in
 der",Welt,"herumfliegen
, doch bei
 den Schwaben bin ich nur zwei",0,
2016 Steinfets Der Allesforscher,". Ein ehrwürdiges Bad, möglicherweise das ehrwürdigste auf
 der",Welt,". Ein Tasmanischer Tiger von nüchterner Schönheit, der noch",0,
2016 Steinfets Der Allesforscher,"der Atem, der Körper
, die Zeit, die",Welt,". Für einen so kurzen Moment, daß niemand es",0,
2016 Steinfets Der Allesforscher,"mit Ihnen. Sie versuchen mit allen Mitteln, die",Welt,"zu retten, und jetzt sehen
 Sie, was dabei",0,
2016 Steinfets Der Allesforscher,"bloß mager
, wie nicht wenige Erstkläßler überall
auf
 der",Welt,"mager
 sind, selbst dann, wenn sie den lieben",0,
2016 Steinfets Der Allesforscher,"rechten Nasenflügel
 und den blaugrün lackierten Fingernägeln
 bereits auf
 die",Welt,"gekommen
 und all das mit ihr mitgewachsen. Ebenso lanamäßig",0,
2016 Steinfets Der Allesforscher,"daß trotz Haager Konvention ein reger illegaler Kinderhandel in
 der",Welt,"kursierte, um die Kinderwünsche derer zu befriedigen, die",0,
2016 Steinfets Der Allesforscher,"gehören
 ins Gefrierfach, damit sie keinen Schaden in
 der",Welt,"anrichten
 können.«

			»Interessante Formulierung«, sagte",0,
2016 Steinfets Der Allesforscher,". Ich war schließlich nicht als kleiner
Roboter
auf
 die",Welt,"gekommen
. – In der Tat war da
 jemand gewesen",0,
2016 Steinfets Der Allesforscher,"das bißchen laute Musik, das bißchen Verachtung für die",Welt,"erschienen bloß wie eine Krankheit, die ich herausschwitzte.",0,
2016 Steinfets Der Allesforscher,"hatte? (Oder stimmte die Theorie, daß die",Welt,"sich ständig veränderte, der Mensch sich automatisch anpaßte,",0,
2016 Steinfets Der Allesforscher,"einem Schöpfergott, der keine perfekte, aber eine interessante",Welt,"geschaffen hatte. Daß in ihr der Mensch wütete,",0,
2016 Steinfets Der Allesforscher,"das galt für so viele Produkte auf
 den Märkten der",Welt,und schien im Falle KAIscher Fabrikate sogar ohne irgendeine Bewußtseinstrübung,0,
2016 Steinfets Der Allesforscher,"rufen
. So bewahrte er sich an
 allen Plätzen
 der",Welt,"das Vergnügen, das eine oder andere Kraut, den",0,
2016 Steinfets Der Allesforscher,"passiert!«





17


			Auden Chen kam
 also in
 der",Welt,"herum
. Vergaß jedoch nicht das eigene Land
, die",0,
2016 Steinfets Der Allesforscher,üppigen Einrichtungsstil seiner Geliebten geflissentlich übersah. Dies war Lanas,Welt,", und er wollte darin kein kritischer Geist sein,",0,
2016 Steinfets Der Allesforscher,"Art, mit allem Guten und allem Schlechten in
 der",Welt,"umzugehen
, einbüßte. Er fühlte eine Schwäche. Er",0,
2016 Steinfets Der Allesforscher,andere ersetzt. Sondern es kommt etwas dazu. Die,Welt,"wird größer
. Notgedrungen wird sie dann auch komplizierter.",0,
2016 Steinfets Der Allesforscher,"es erst, wenn der kleine
Wurm
 mal auf
 der",Welt,ist. Wobei wir uns dann den Vaterschaftstest sparen können,0,
2016 Steinfets Der Allesforscher,zu erhöhen. Ihre Bescheidenheit aufzugeben. Und die ganze,Welt,"zu beliefern. Nicht nur ein paar kleine
Läden
,",0,
2016 Steinfets Der Allesforscher,"Kleinbauern verhalten, die ihr Land
 für kein Geld der",Welt,"hergeben
 wollen und sich einer Straße
 oder einem Staudamm entgegenstellen",0,
2016 Steinfets Der Allesforscher,", der Fehler war wohl, sich die Mächtigen der",Welt,"noch immer als »Bosse« zu denken, Bosse",0,
2016 Steinfets Der Allesforscher,"Immerzu, wie ein Gott oder eine Krankheit

Auf
 dieser",Welt,", die der große
 Grund ist, aus
 dem

Sie",0,
2016 Steinfets Der Allesforscher,". Auden waren die Mächtigen also müde von
 der großen",Welt,", die sie beherrschten.

			Freilich, auch müde Menschen",0,
2016 Steinfets Der Allesforscher,"Geheimnis geheimnislos zu machen, sondern einen Mythos in
 die",Welt,"zu setzen. Vielleicht ähnlich dem, den man von",0,
2016 Steinfets Der Allesforscher,"fremde
 Person zu bitten, einen beliebigen Punkt in
 der",Welt,"auszuwählen.

			Im
Speisewagen
kam
 er mit einem kleinen
 Jungen",0,
2016 Steinfets Der Allesforscher,"deutlichen Parallele zwischen
 der Frau, die Simon auf
 die",Welt,"gebracht
 hatte, und der Konsulatsangestellten, die Simons Reise",0,
2016 Steinfets Der Allesforscher,"Eltern begreiflich machen, daß das nicht das Ende der",Welt,"sei.

			Wir redeten nicht viel, saßen
in
 einem",0,
2016 Steinfets Der Allesforscher,"denkst du, handelt jeder zweite Film davon
, die",Welt,"sei ganz anders, als wir glauben?«

			War",0,
2016 Steinfets Der Allesforscher,". Sie war ja logischerweise nicht als Taipeh-Sekretärin auf
 die",Welt,"gekommen
. Doch ihre Liebe zur Kunst irritierte mich noch",0,
2016 Steinfets Der Allesforscher,"Frage, hätte mir jemand verbindlich sagen können, die",Welt,"würde demnächst untergehen, ich hätte augenblicklich diese wunderschöne Maronitorte",0,
2016 Steinfets Der Allesforscher,"hatte eben auch etwas Lebenserhaltendes. In
 einer weiterhin bestehenden",Welt,"schien mir die relative Makellosigkeit meines Körpers
 – abseits
 der",0,
2016 Steinfets Der Allesforscher,"der ästhetischen Frage – als Garant dafür, daß die",Welt,"eben nicht untergehen würde. Fett an
 den Hüften
 wäre",0,
2016 Steinfets Der Allesforscher,"mußte, wieso angesichts der vielen fetten Menschen auf
 der",Welt,"sich selbige noch immer drehte
 (mag sein, in",0,
2016 Steinfets Der Allesforscher,"zum ersten Mal das Gefühl, wirklich am Ende der",Welt,"zu sein beziehungsweise am Anfang vom Ende der Welt
.",0,
2016 Steinfets Der Allesforscher,"der Welt
 zu sein beziehungsweise am Anfang vom Ende der",Welt,". Das Haus
 als Grenzstation
, sodann ein Gatter und",0,
2016 Steinfets Der Allesforscher,Jungen aber nicht. Das ist eigentlich umgekehrt zur realen,Welt,", wo ja in
 der Regel die jungen Leute wegziehen",0,
2016 Steinfets Der Allesforscher,"nun, man könnte es als Normalität bezeichnen, eine",Welt,"des Gleichmaßes. Eine Welt
, in
 der Brotlaibe
 auch",0,
2016 Steinfets Der Allesforscher,"als Normalität bezeichnen, eine Welt
 des Gleichmaßes. Eine",Welt,", in
 der Brotlaibe
 auch mal alt und hart oder",0,
2016 Steinfets Der Allesforscher,"die Atmosphäre
. Es tut nicht gut, in
 einer",Welt,"zum
Bergsteigen
 zu gehen
, wo
 alle um
dich
herum",0,
2016 Steinfets Der Allesforscher,"ausfielen – deutsche
 Berserker, amerikanische Primaten, an
 der",Welt,"leidende Kunstmaler –, aber von ganz wunderbaren Schauspielern verkörpert",0,
2016 Steinfets Der Allesforscher,"würden. »Zum Beispiel, es gibt auf
 der",Welt,"sicherlich ca. 873 Millionen Menschen, die keine Ahnung",0,
2016 Steinfets Der Allesforscher,"die Außenecke
, erschienen
 mir als eine vollkommene Beschreibung der",Welt,". Ich fühlte mich getroffen
. Das Messer dieses Films",0,
2016 Steinfets Der Allesforscher,"als ich praktisch Asien und Köln
 und die große
weite",Welt,"aufgegeben
 hatte, um nach
Stuttgart
 zu ziehen
 – und",0,
2016 Steinfets Der Allesforscher,"mildes Licht.

			Es gibt wenige sechs Kilometer auf
 der",Welt,", die so ruhig und sanft anmuten wie dieses Valsertal",0,
2016 Steinfets Der Allesforscher,"seine eigenen Werke kopierte. Was also, wenn diese",Welt,"zwar tatsächlich von Gott stammte, aber trotzdem eine Fälschung",0,
2016 Steinfets Der Allesforscher,"Man war, wie man so sagt, von
 der",Welt,"abgeschnitten
. Wir vier waren die letzten »Schiffbrüchigen«",0,
2016 Steinfets Der Allesforscher,"Tod ginge. Die richtige Zahl an
Eierbechern
 würde die",Welt,"retten, eine falsche den Untergang bewirken. Kinder denken",0,
2016 Steinfets Der Allesforscher,"unmittelbaren Rettung sehnten und wie sehr das Abgeschnittensein von
 der",Welt,"sie erfreute.

			Und in der Tat: Es herrschte",0,
2016 Steinfets Der Allesforscher,Mein Leben ist damals sehr anders verlaufen. Die ganze,Welt,"ist anders verlaufen.«

			Es versetzte mir einen Stich",0,
2016 Steinfets Der Allesforscher,", ein Kind könne allein durch richtiges Atmen auf
 die",Welt,"gebracht
 werden. Jedenfalls erkannte ich bald den glatten
,",0,
2016 Steinfets Der Allesforscher,"Kind flutschte mit Leichtigkeit ins
Freie
, in
 die neue",Welt,". Es war in der Tat ein Mädchen, mit",0,
2016 Steinfets Der Allesforscher,"bereiten, aber es stimmte, sein Blick
auf
 die",Welt,"war genau und umfassend, und seine Zeichenkunst – die",0,
2016 Steinfets Der Allesforscher,wie die konkrete – ein Hinweis auf sein Studium der,Welt,", die sichtbare wie die unsichtbare.

			Er war ein",0,
2016 Steinfets Der Allesforscher,"verteilt über hundert Jahre, wirkten sie einheitlich, die",Welt,umspannend. Und in der Tat war ein jeder der,0,
2016 Steinfets Der Allesforscher,"verliebt und wußte auch bald, daß es in
 die",Welt,"gekommen
 war, um mir als Romantitel zu dienen.",0,
2014 Stanisic VordemFest,", strengen

Hungers. Ein Junges, kränklich karns zur",Welt,", ist ihr schon

weggestorben
. Die beiden anderen stellen",0,
2014 Stanisic VordemFest,"im
Schnitt
 mehr

Enttäuschungen über ihn selbst als über
 die",Welt,".

Mit einem Seufzen erhebt
 er sich vom
Sofa
 und",0,
2014 Stanisic VordemFest,",

einen Mann, der mit
sich
 und mit der",Welt,"derart im Reinen

war, Der Duft seiner Schulter
.",0,
2014 Stanisic VordemFest,"Schwarz dazwischen
 sind die Seen
. Zwei Löcher in
 der",Welt,"(bedrohlich, ist

klar).

Der Typ war",0,
2014 Stanisic VordemFest,"aber gut.

Das dritte Mal, als Jakob zur",Welt,"kam
. Da war er bei Rosa

in
Prenzlau
.",0,
2014 Stanisic VordemFest,"im

Dienst vom
Blitz
erschlagen
. Nachts, in
 einer",Welt,", die nicht

so übervoll mit Licht war, waren",0,
2014 Stanisic VordemFest,sagen wir das jetzt? Wollen? Sie bilden die,Welt,"selbstgenügsam ab. Erzählen nicht

mehr als das Sichtbare.",0,
2014 Stanisic VordemFest,"Wolken
, jetzt gleiten Scheinwerfer
durch
 die Wolken
in
 die",Welt,"hinab
, in
 der Anna um Atem ringt und Kakteen",0,
2014 Stanisic VordemFest,"sind Legenden, wir selbst, gemeinsam vorm Ende

der",Welt,".«

Anna deutet
auf
 den Wimpel
. »Wofür",0,
2014 Stanisic VordemFest,"erklingt / Sterbegeläut

/ Wer weiß, ob nicht die",Welt,"/ morgen in
Schutt
 zerfällt i wenn sie nur heut",0,
2014 Stanisic VordemFest,", Vater, Suzi ist der Hauptinhaber

aller Zeit der",Welt,". Magdalene liest jetzt. Tut so, als ob",0,
2013 Gruber Uber Nacht,"zu Beginn des Anrufs, das bloße Atmen ließ die",Welt,"aus
 den Fugen
geraten
. Mutters «Ja?»",0,
2013 Gruber Uber Nacht,"zufriedengeben
, sie kam jetzt selbst Tag für Tag dieser",Welt,"außerhalb ihres Zimmers
näher
, von der sie in den",0,
2013 Gruber Uber Nacht,"der verdient sehr gut, hat Kunden aus
 der ganzen",Welt,", Touristen, aber was für Touristen, Nobelpreisträger.",0,
2013 Gruber Uber Nacht,"nicht wisse, daß auch die konservativen Monarchen der arabischen",Welt,"damit herumlaufen
.» Rino schüttelte
 den Kopf
. «",0,
2013 Gruber Uber Nacht,"Was, wenn sie ein Kind mit einem Leberschaden zur",Welt,"brächte
? Zusehen
, wie es stirbt? Oder vielleicht",0,
2013 Gruber Uber Nacht,"sieben römischen
 Kindern kommt
im
Fatebenefratelli-Krankenhaus
auf
 der Tiberinsel
zur",Welt,"», sagte Vittorios Mutter. Sie sah
mich
 dabei",0,
2015 Bovenschen Sarahs Gesetz,"Filme
, über Politik, über uns, über
 die",Welt,. Das war intelligent und freundlich und auch witzig.,0,
2015 Bovenschen Sarahs Gesetz,"Traumrobe, eine textile Pracht, wie nicht von
 dieser",Welt,. Ich stelle mir sofort meine schöne Mutter darin vor,0,
2015 Bovenschen Sarahs Gesetz,", von lächerlicher Harmlosigkeit.)

Frühe Einblicke in
 die",Welt,der Erotik boten Romane wie die der Colette oder das,0,
2015 Bovenschen Sarahs Gesetz,"mich im Jubel nachgerade aufzulösen, im Gleichklang mit der",Welt,"zu sein, angekommen
 zu sein.

Das ist es",0,
2015 Bovenschen Sarahs Gesetz,"überlebt zu haben.

Ich kam
in
 diesem Umspannwerk
zur",Welt,".

Es kann für meine Mutter nicht leicht gewesen sein",0,
2015 Bovenschen Sarahs Gesetz,"hienieden nicht mehr zu helfen ist, kommen
 sie unserer",Welt,"abhanden
.

Jetzt gehen
 sie ihrer Wege
.

Das künden",0,
2015 Bovenschen Sarahs Gesetz,"So viel jedenfalls ist leicht zu erkennen: In
 dieser",Welt,außerhalb der uns bekannten Ordnungen gibt es auch nicht mehr,0,
2015 Bovenschen Sarahs Gesetz,"Und sie blicken
 jünger werdend auf ihr Leben in
 der",Welt,"zurück
 (Yeats) lautet ein Bildtitel. Tatsächlich zeichnet",0,
2015 Bovenschen Sarahs Gesetz,"so sprechen und denken kann, weiß, was die",Welt,"im
Innersten
 zusammenhält«, schreibe ich auf.

Ich",0,
2002 Herrndorf In Pluschgewittern,".

Desmond hat mal die Theorie aufgestellt, dass die",Welt,"nicht funktioniert, weil man von allem immer erst den",0,
2002 Herrndorf In Pluschgewittern,"sich noch überlegen, ob er überhaupt Kinder in
 die",Welt,"setzt
 –, da habe ich dann angefangen, besoffen",0,
2002 Herrndorf In Pluschgewittern,"noch die Moleküle, es verschwindet
 ja nichts aus
 dieser",Welt,".

Als Kind habe ich immer Käfer und Insekten eingefangen",0,
2002 Herrndorf In Pluschgewittern,"breiige Geruch im
Windfang
, noch sonst irgendetwas auf
 dieser",Welt,". Nur die Person, die ich damals war,",0,
2002 Herrndorf In Pluschgewittern,"zuckt
, weil sie gerade mit den albernsten Worten der",Welt,"beworfen wird, oder einfach so. Irgendwann hört
 Gina",0,
2002 Herrndorf In Pluschgewittern,", warum wir heute zusammen
ausgegangen
 sind oder warum die",Welt,"so ist, wie sie ist. Auf alle diese",0,
2002 Herrndorf In Pluschgewittern,"meiner Hand
, als wäre es das Unschuldigste auf
 der",Welt,", wie das Rettungsseil von einem Hubschrauber. Unerträglich.",0,
2002 Herrndorf In Pluschgewittern,"Lust mehr haben, fangen wir an, in
 der",Welt,"herumzureisen. Allerdings nur in europäischen Ländern
 oder Ländern
,",0,
2002 Herrndorf In Pluschgewittern,"unglaublich hässlich. Und dass da
 jemand in
 dieser durchgeknallten",Welt,"nach
Feuerland
gefahren
 war, nur um diese jämmerlichen Tiere",0,
2002 Herrndorf In Pluschgewittern,"Esso-Tankstelle
. Ich finde den Gedanken unerträglich, dass diese",Welt,"eines Tages mit
mir
zusammen
untergeht
. Ich glaube,",0,
2002 Herrndorf In Pluschgewittern,". Dazu, dass Don DeLillo der beste Schriftsteller der",Welt,"ist oder Domian die Ikone der Trashkultur, dazu kann",0,
2002 Herrndorf In Pluschgewittern,"man einfach nicht weiß, warum um alles in
 der",Welt,"sich jemand die Mühe gemacht hat, die so hervorragend",0,
2002 Herrndorf In Pluschgewittern,"ich es angeordnet hatte, ich, Herrscher der bekannten",Welt,. Solche Momente gab es. Aber das ist lange,0,
2002 Herrndorf In Pluschgewittern,"dabei bewenden lassen. Wenn ich mit irgendetwas auf
 der",Welt,"nicht gerechnet hatte, dann damit, ihn so schnell",0,
2002 Herrndorf In Pluschgewittern,"unserer Stadt
, vor
 den Eltern, vor
 der schemenhaften",Welt,– dann hätte er das hinbekommen. Auch bei seiner,0,
2012 Berg Vielen Dank fur das Leben,"Sorte Äpfel und an
 den Rhabarber im Sommer. Die",Welt,"war damals klein
 und nicht sehr beängstigend, sie war",0,
2012 Berg Vielen Dank fur das Leben,"die Tageszeitung, und Journalisten trugen
 zerknitterte Anzüge. Die",Welt,"gehörte
 den Männern, und hier
, im
Ostteil
 des",0,
2012 Berg Vielen Dank fur das Leben,"ohne Erbarmen ihrer Pflicht nach: kleinen
Kommunisten
auf
 die",Welt,"zu helfen.

Die Hebamme war nicht geübt, schwer",0,
2012 Berg Vielen Dank fur das Leben,".

Es war nur wegen ein paar Sekunden auf
 der",Welt,", wegen jenem Moment in einer Nacht, die nach",0,
2012 Berg Vielen Dank fur das Leben,"das Gebäude
, in
 dem, wie überall
auf
 der",Welt,", dem Bürger gezeigt
 wurde, wo
 sein Platz
 ist",0,
2012 Berg Vielen Dank fur das Leben,"schnarrender Befehlserteilung hat werden lassen, in jenem Rest der",Welt,", den die Frau nie kennenlernen würde. Sie sah",0,
2012 Berg Vielen Dank fur das Leben,"Wort der Sprache versteht. Seine ersten Tage auf
 der",Welt,"machten Toto ratlos. Warum da
 keine Freundlichkeit war,",0,
2012 Berg Vielen Dank fur das Leben,", und kein Gott, der aus
 dem Nichts eine",Welt,"geformt
 hätte.

Es gab keinen Alkohol. Der Kopfschmerz",0,
2012 Berg Vielen Dank fur das Leben,"nicken. Toto war inzwischen ein paar Monate auf
 der",Welt,", und es wäre interessant gewesen, ihn zu fragen",0,
2012 Berg Vielen Dank fur das Leben,"zwei Kinder aufhielten
, die wirklich ohne Erziehungsberechtigte in
 der",Welt,"standen
, der Rest der zweihundert Insassen stammte von Eltern",0,
2012 Berg Vielen Dank fur das Leben,"im Recht. Und damit beginnt jedes Elend auf
 der",Welt,".





Und weiter.



Toto nahm
 seine Einheitskleidung aus
 dem",0,
2012 Berg Vielen Dank fur das Leben,"Angst halbieren konnten. Alleinsein bedeutet, dass man der",Welt,"ohne jeden Schutz gegenübersteht.

Es waren die siebziger Jahre",0,
2012 Berg Vielen Dank fur das Leben,"waren die siebziger Jahre, und im kapitalistischen Teil der",Welt,"versuchten Eltern ihren Kindern Markenartikel auszureden. Sie wollten,",0,
2012 Berg Vielen Dank fur das Leben,"vergessen wo, und für den kurzen
Weg
 war die",Welt,"vollkommen.

Toto schaute
nach oben in
 die Bäume
,",0,
2012 Berg Vielen Dank fur das Leben,"klein
 sein, denn es gab nichts Tristeres auf
 der",Welt,".

Nach Tisch wurde nicht mehr geduscht, nur die",0,
2012 Berg Vielen Dank fur das Leben,die Vögel wurden ein wenig stiller. So könnte die,Welt,"sein, nach
Gras
 riechen und Erde
, und ängstliche",0,
2012 Berg Vielen Dank fur das Leben,", und sie werden dann mit schweren Schäden in
 die",Welt,"entlassen
, die sie an ihre Kinder weitergeben
, falls",0,
2012 Berg Vielen Dank fur das Leben,"wollte, das war doch alles nicht auszuhalten, diese",Welt,", in
 der immer die gewinnen, die lauter sind",0,
2012 Berg Vielen Dank fur das Leben,"Studium in
Moskau
am
Ardenne-Institut
 arbeiten können, um die",Welt,"zu retten.

Die Stunden zogen
 sich, die Kinder",0,
2012 Berg Vielen Dank fur das Leben,"reibungslos funktionieren und der Mensch seiner Aufgabe nachgehen, die",Welt,sauber zu halten. Kasimirs Mutter knirschte nachts mit den,0,
2012 Berg Vielen Dank fur das Leben,"Alles quadratisch.

Die Siedlung hätte überall
in
 der westlichen",Welt,"stehen
 können; in dieser beängstigenden Abspritzbarkeit war sie jedoch",0,
2012 Berg Vielen Dank fur das Leben,"politisches Amt sogar mit der Überzeugung angetreten, für eine",Welt,"ohne Klassenschranken zu kämpfen, aber das vergaßen alle auf",0,
2012 Berg Vielen Dank fur das Leben,"im
Zoo
 geboren worden waren, sie wollten doch die",Welt,"erobern und wussten, dass sie nur in
 einem Käfig",0,
2012 Berg Vielen Dank fur das Leben,"von einem Prinzen aus
 dem Westen
, der ihnen die",Welt,"kaufte.

Toto hatte die Prügel überlebt, den Erdkundelehrer",0,
2012 Berg Vielen Dank fur das Leben,"Fernsehen
sah
, wie aufregend es zuging überall
auf
 der",Welt,".

Frau Hagen war in
sich
zusammengesunken
, der Bus",0,
2012 Berg Vielen Dank fur das Leben,", wusste er, dass es Unerklärbares gibt auf
 der",Welt,". Toto wusste nicht, warum ihn Männer so ratlos",0,
2012 Berg Vielen Dank fur das Leben,"leiden. Toto wusste, dass sein Einfluss auf
 die",Welt,beschränkt war. Er könnte beim Betreten des Stalles in,0,
2012 Berg Vielen Dank fur das Leben,"wäre behindert. Das Land
 könnte bombardiert werden, die",Welt,"explodieren, nichts konnte man beherrschen.

Es wäre Toto",0,
2012 Berg Vielen Dank fur das Leben,"Jahrzehnte später herausfinden, dass diese Gabe in
 der westlichen",Welt,"selten ist, jedoch in manchen Gebieten Asiens
 fast jeder",0,
2012 Berg Vielen Dank fur das Leben,"intrigante. Das erstes Kalb hatte er mit auf
 die",Welt,"gebracht
, an
 den Beinen
aus
 der Mutter
gezogen
 hatte",0,
2012 Berg Vielen Dank fur das Leben,"des Landes
.

Toto in Trötbach kannte den Rest der",Welt,"aus Fernsehen und Zeitung
. Seine Zweifel an der Richtigkeit",0,
2012 Berg Vielen Dank fur das Leben,". Es zog
 ihn nicht in
 den kapitalistischen Teil der",Welt,", es trieb
 ihn nirgendwohin, doch er wollte gerne",0,
2012 Berg Vielen Dank fur das Leben,"ein menschlicher Fuß
betreten
 hatte. Irgendwo
 am Ende der",Welt,"würde die Straße
im
Sperrgebiet
enden
. Die etwa fünf",0,
2012 Berg Vielen Dank fur das Leben,"Umfeld durch Scheinwerfer
. Wohin sollte hier
am
Ende
 der",Welt,"jemand unterwegs
 sein, es musste sich um Polizei handeln",0,
2012 Berg Vielen Dank fur das Leben,". Diese Frau, erkannte Toto, war auf
 der",Welt,", um anderen auf
 die Nerven
 zu gehen
.

Aus",0,
2012 Berg Vielen Dank fur das Leben,"schwieriger Entscheid, da du ja eindeutig in
 der richtigeren",Welt,"zu
Hause
 bist. Toto nickte, verdrehte die Augen",0,
