Phrase,Total Frequency,,,,,,,
,,,,,,,,
"Kabinettüre öffnete
",1,Öffnung / Schließung,,,,,,
"Treppendiele
",1,Öffnung / Schließung,,,,,,
"Fensterstok
",1,Öffnung / Schließung,,,,,,
"geöffnete Damastvorhänge
",1,Öffnung / Schließung,,,,,,
"Türgemälde
",1,Öffnung / Schließung,,,,,,
"Schlossmauer
",1,Öffnung / Schließung,,,,,,
"Vorzimmerthür
",1,Öffnung / Schließung,,,,,,
"verschlossenen
",1,Öffnung / Schließung,,,,,,
"Wagenverdeck
",1,Öffnung / Schließung,,,,,,
"Fenster Grünröcke
",1,Öffnung / Schließung,,,,,,
"Tore geschlossen
",1,Öffnung / Schließung,,,,,,
"Balustrade
",1,Öffnung / Schließung,,,,,,
"unbegrenzten
",1,Öffnung / Schließung,,,,,,
"Buschwand
",1,Öffnung / Schließung,,,,,,
"Vorder-Thüren
",1,Öffnung / Schließung,,,,,,
"Kletterwand
",1,Öffnung / Schließung,,,,,,
"Krökentor
",1,Öffnung / Schließung,,,,,,
"Tür frei
",1,Öffnung / Schließung,,,,,,
"offenen Ziegelherd
",1,Öffnung / Schließung,,,,,,
"Tür auf
",1,Öffnung / Schließung,,,,,,
"Gebirgswand
",1,Öffnung / Schließung,,,,,,
"Fensterladen geöffnet
",1,Öffnung / Schließung,,,,,,
"Fensterflügeln
",1,Öffnung / Schließung,,,,,,
"Korridortür
",1,Öffnung / Schließung,,,,,,
"Thür geöfnet
",1,Öffnung / Schließung,,,,,,
"Grenzverschanzung
",1,Öffnung / Schließung,,,,,,
"Treppenhäuser
",1,Öffnung / Schließung,,,,,,
"geschlossenen Thür
",1,Öffnung / Schließung,,,,,,
"Thor offen
",1,Öffnung / Schließung,,,,,,
"Türmchen
",1,Öffnung / Schließung,,,,,,
"Thürgriff
",1,Öffnung / Schließung,,,,,,
"Felsenburg
",1,Öffnung / Schließung,,,,,,
"geöffnete Haustür
",1,Öffnung / Schließung,,,,,,
"offenen Abschlag
",1,Öffnung / Schließung,,,,,,
"Fensterputzer
",1,Öffnung / Schließung,,,,,,
"Ausgangstor
",1,Öffnung / Schließung,,,,,,
"Fensterblumen
",1,Öffnung / Schließung,,,,,,
"Türschließen
",1,Öffnung / Schließung,,,,,,
"Haustür geöffnet
",1,Öffnung / Schließung,,,,,,
"Türflügeln
",1,Öffnung / Schließung,,,,,,
"geschlossene Eingangstür
",1,Öffnung / Schließung,,,,,,
"Trancheeweg
",1,Öffnung / Schließung,,,,,,
"offenes Tor
",1,Öffnung / Schließung,,,,,,
"Fenster-Eis
",1,Öffnung / Schließung,,,,,,
"Scheideweg
",1,Öffnung / Schließung,,,,,,
"Gegatter
",1,Öffnung / Schließung,,,,,,
"Kalkwand
",1,Öffnung / Schließung,,,,,,
"geschlossenen Vorhängen
",1,Öffnung / Schließung,,,,,,
"Nebeneingang
",1,Öffnung / Schließung,,,,,,
"Treppenhausbeleuchtung
",1,Öffnung / Schließung,,,,,,
"freien Einzug
",1,Öffnung / Schließung,,,,,,
"halboffnen Tür
",1,Öffnung / Schließung,,,,,,
"Seiten-Thür
",1,Öffnung / Schließung,,,,,,
"Himmeltür
",1,Öffnung / Schließung,,,,,,
"Türenöffnen
",1,Öffnung / Schließung,,,,,,
"Wagenplane
",1,Öffnung / Schließung,,,,,,
"Hausthüren
",1,Öffnung / Schließung,,,,,,
"Zugang öffnen
",1,Öffnung / Schließung,,,,,,
"Fensterzug
",1,Öffnung / Schließung,,,,,,
"Autotüren
",1,Öffnung / Schließung,,,,,,
"Fensterfronten
",1,Öffnung / Schließung,,,,,,
"offenen Flügelthür
",1,Öffnung / Schließung,,,,,,
"Treppenhauslicht
",1,Öffnung / Schließung,,,,,,
"Thüre verriegelte
",1,Öffnung / Schließung,,,,,,
"Haustürschloss
",1,Öffnung / Schließung,,,,,,
"verschlossenen Thür
",1,Öffnung / Schließung,,,,,,
"Gittertüren
",1,Öffnung / Schließung,,,,,,
"Mauerkrönung
",1,Öffnung / Schließung,,,,,,
"Feuermauer
",1,Öffnung / Schließung,,,,,,
"Bürotür öffnete
",1,Öffnung / Schließung,,,,,,
"eingeschlossene
",1,Öffnung / Schließung,,,,,,
"Felsen-Gang
",1,Öffnung / Schließung,,,,,,
"offene Waggontür
",1,Öffnung / Schließung,,,,,,
"verschloßnen
",1,Öffnung / Schließung,,,,,,
"Türangel
",1,Öffnung / Schließung,,,,,,
"Stufengang
",1,Öffnung / Schließung,,,,,,
"eröffnete
",1,Öffnung / Schließung,,,,,,
"Thüre offen
",1,Öffnung / Schließung,,,,,,
"Haustreppe
",1,Öffnung / Schließung,,,,,,
"offenen Güterwagen
",1,Öffnung / Schließung,,,,,,
"offenen Fenze
",1,Öffnung / Schließung,,,,,,
"Hintermauer
",1,Öffnung / Schließung,,,,,,
"Felsenspalt
",1,Öffnung / Schließung,,,,,,
"Grenzhügel
",1,Öffnung / Schließung,,,,,,
"geöffnete Fenster offen
",1,Öffnung / Schließung,,,,,,
"Saaltür öffnete
",1,Öffnung / Schließung,,,,,,
"Türinnere
",1,Öffnung / Schließung,,,,,,
"Gitterzaun
",1,Öffnung / Schließung,,,,,,
"Hausfront
",1,Öffnung / Schließung,,,,,,
"Tore frei
",1,Öffnung / Schließung,,,,,,
"Fensterhebel
",1,Öffnung / Schließung,,,,,,
"Fensterfugen
",1,Öffnung / Schließung,,,,,,
"Zollausgang
",1,Öffnung / Schließung,,,,,,
"Wagenwinde
",1,Öffnung / Schließung,,,,,,
"Ausladung
",1,Öffnung / Schließung,,,,,,
"Türmlein
",1,Öffnung / Schließung,,,,,,
"Türglocke
",1,Öffnung / Schließung,,,,,,
"offenen Thüre
",1,Öffnung / Schließung,,,,,,
"öffnete Opheliens Thür
",1,Öffnung / Schließung,,,,,,
"Wandtäfelung
",1,Öffnung / Schließung,,,,,,
"Hausumzug
",1,Öffnung / Schließung,,,,,,
"Treppenthüre
",1,Öffnung / Schließung,,,,,,
"offenen Fensters
",1,Öffnung / Schließung,,,,,,
"Abschließen
",1,Öffnung / Schließung,,,,,,
"Tür offenstand
",1,Öffnung / Schließung,,,,,,
"Treppengiebeln
",1,Öffnung / Schließung,,,,,,
"geöffneten Schiebefenster
",1,Öffnung / Schließung,,,,,,
"geschlossene Fenster
",1,Öffnung / Schließung,,,,,,
"Grenzziehung
",1,Öffnung / Schließung,,,,,,
"offenen Hofthore
",1,Öffnung / Schließung,,,,,,
"Fenster-Flora
",1,Öffnung / Schließung,,,,,,
"geöffnetes Fenster
",1,Öffnung / Schließung,,,,,,
"Ausfall geöffneten Thore
",1,Öffnung / Schließung,,,,,,
"verschlossenen Türe
",1,Öffnung / Schließung,,,,,,
"Haustür offen
",1,Öffnung / Schließung,,,,,,
"fensterlosen
",1,Öffnung / Schließung,,,,,,
"Notausgangstür geöffnet
",1,Öffnung / Schließung,,,,,,
"verschloß
",1,Öffnung / Schließung,,,,,,
"Torgemäuer
",1,Öffnung / Schließung,,,,,,
"Fensterriegel
",1,Öffnung / Schließung,,,,,,
"offenen Torhalle
",1,Öffnung / Schließung,,,,,,
"Ausweg offen
",1,Öffnung / Schließung,,,,,,
"geöffneten Türe
",1,Öffnung / Schließung,,,,,,
"Thores
",1,Öffnung / Schließung,,,,,,
"Erkerfenster
",1,Öffnung / Schließung,,,,,,
"Türe öffnen
",1,Öffnung / Schließung,,,,,,
"Mauerklause
",1,Öffnung / Schließung,,,,,,
"Thore öffnen
",1,Öffnung / Schließung,,,,,,
"geöffneten Holztür
",1,Öffnung / Schließung,,,,,,
"Seiteneingang
",1,Öffnung / Schließung,,,,,,
"Aussenbleiben
",1,Öffnung / Schließung,,,,,,
"Wardeinschen Tür
",1,Öffnung / Schließung,,,,,,
"Felsenaufgang
",1,Öffnung / Schließung,,,,,,
"öffnenden Thür
",1,Öffnung / Schließung,,,,,,
"Zauntür
",1,Öffnung / Schließung,,,,,,
"offene Kammertüre
",1,Öffnung / Schließung,,,,,,
"Kabinentür
",1,Öffnung / Schließung,,,,,,
"Fenster-Stäben
",1,Öffnung / Schließung,,,,,,
"geöffnete Küchentür
",1,Öffnung / Schließung,,,,,,
"Hausthüre öffnete
",1,Öffnung / Schließung,,,,,,
"Felsenweg
",1,Öffnung / Schließung,,,,,,
"geöffneten Reisemantels
",1,Öffnung / Schließung,,,,,,
"Festungsmauer
",1,Öffnung / Schließung,,,,,,
"Balkonthüre
",1,Öffnung / Schließung,,,,,,
"Türe öffnete
",1,Öffnung / Schließung,,,,,,
"Felsenpforte
",1,Öffnung / Schließung,,,,,,
"Türbehang
",1,Öffnung / Schließung,,,,,,
"Holzweg
",1,Öffnung / Schließung,,,,,,
"Stufe
",1,Öffnung / Schließung,,,,,,
"geöffneter Tür
",1,Öffnung / Schließung,,,,,,
"Türenexperte
",1,Öffnung / Schließung,,,,,,
"Festungsmauern
",1,Öffnung / Schließung,,,,,,
"Türen geschlossen
",1,Öffnung / Schließung,,,,,,
"Fensterseite
",1,Öffnung / Schließung,,,,,,
"Scheißtür
",1,Öffnung / Schließung,,,,,,
"Kirchthür
",1,Öffnung / Schließung,,,,,,
"geschlossenen Wagen
",1,Öffnung / Schließung,,,,,,
"Wagen unterwegs
",1,Öffnung / Schließung,,,,,,
"Grenzbahnhöfen
",1,Öffnung / Schließung,,,,,,
"Wagenkante
",1,Öffnung / Schließung,,,,,,
"Waldmauern
",1,Öffnung / Schließung,,,,,,
"Fensterschnur
",1,Öffnung / Schließung,,,,,,
"Treppengebälk
",1,Öffnung / Schließung,,,,,,
"Fenstersimses
",1,Öffnung / Schließung,,,,,,
"offnen Verbindungstür
",1,Öffnung / Schließung,,,,,,
"Fensterausschnitt
",1,Öffnung / Schließung,,,,,,
"Treppenvorsprung
",1,Öffnung / Schließung,,,,,,
"Holzdrehtür
",1,Öffnung / Schließung,,,,,,
"freyen Zutritt
",1,Öffnung / Schließung,,,,,,
"Grenzfluß
",1,Öffnung / Schließung,,,,,,
"Toilettenfenster
",1,Öffnung / Schließung,,,,,,
"Grenzrain
",1,Öffnung / Schließung,,,,,,
"Treppenverschlag
",1,Öffnung / Schließung,,,,,,
"Schiebtür
",1,Öffnung / Schließung,,,,,,
"Tores geöffnet
",1,Öffnung / Schließung,,,,,,
"geschlossenen Thüren
",1,Öffnung / Schließung,,,,,,
"Verbindungsthüren
",1,Öffnung / Schließung,,,,,,
"offenstehende
",1,Öffnung / Schließung,,,,,,
"Türgerüste
",1,Öffnung / Schließung,,,,,,
"geöffnete Zimmertür
",1,Öffnung / Schließung,,,,,,
"Hinfahrt
",1,Öffnung / Schließung,,,,,,
"Fensterladen geschlossen
",1,Öffnung / Schließung,,,,,,
"Hausthür öffnete
",1,Öffnung / Schließung,,,,,,
"Portiere offen
",1,Öffnung / Schließung,,,,,,
"Tor gesperrt
",1,Öffnung / Schließung,,,,,,
"Türenproblem
",1,Öffnung / Schließung,,,,,,
"Festungswerke
",1,Öffnung / Schließung,,,,,,
"Pforten-Thür
",1,Öffnung / Schließung,,,,,,
"Gitterthor
",1,Öffnung / Schließung,,,,,,
"Mauer geschlagenes Tor
",1,Öffnung / Schließung,,,,,,
"Boot offenen
",1,Öffnung / Schließung,,,,,,
"Schiebetüren
",1,Öffnung / Schließung,,,,,,
"Kammer-Fenster
",1,Öffnung / Schließung,,,,,,
"geöfneten Thür
",1,Öffnung / Schließung,,,,,,
"geschlossener Tür
",1,Öffnung / Schließung,,,,,,
"Felsenschacht
",1,Öffnung / Schließung,,,,,,
"geöffneten Fallgitter
",1,Öffnung / Schließung,,,,,,
"offene Verschläge
",1,Öffnung / Schließung,,,,,,
"Hinter-Thür geöffnet
",1,Öffnung / Schließung,,,,,,
"Türpfosten
",1,Öffnung / Schließung,,,,,,
"Torpforte
",1,Öffnung / Schließung,,,,,,
"offene Fahrertür
",1,Öffnung / Schließung,,,,,,
"Ausstellungseröffnung
",1,Öffnung / Schließung,,,,,,
"halboffene Tür
",1,Öffnung / Schließung,,,,,,
"Thüren öffneten
",1,Öffnung / Schließung,,,,,,
"offene Fahrt
",1,Öffnung / Schließung,,,,,,
"Ausgang offen
",1,Öffnung / Schließung,,,,,,
"Wänd
",1,Öffnung / Schließung,,,,,,
"Erwins Tür
",1,Öffnung / Schließung,,,,,,
"Tühr
",1,Öffnung / Schließung,,,,,,
"Waldeingang
",1,Öffnung / Schließung,,,,,,
"verhangene Fenster
",1,Öffnung / Schließung,,,,,,
"Thüre öffnend
",1,Öffnung / Schließung,,,,,,
"Fensterkurbel
",1,Öffnung / Schließung,,,,,,
"offene Verandatür
",1,Öffnung / Schließung,,,,,,
"Treppenschachtes
",1,Öffnung / Schließung,,,,,,
"Erdwand
",1,Öffnung / Schließung,,,,,,
"Toilettentür geschlossen
",1,Öffnung / Schließung,,,,,,
"Treppensteigen
",1,Öffnung / Schließung,,,,,,
"Fenster-Löcher
",1,Öffnung / Schließung,,,,,,
"geschlossenen Zug
",1,Öffnung / Schließung,,,,,,
"Ausgeschlossene
",1,Öffnung / Schließung,,,,,,
"einschloss
",1,Öffnung / Schließung,,,,,,
"Mauer grenzt
",1,Öffnung / Schließung,,,,,,
"Maschendrahtzaun
",1,Öffnung / Schließung,,,,,,
"eröffnete Thür
",1,Öffnung / Schließung,,,,,,
"Thüren offen
",1,Öffnung / Schließung,,,,,,
"Fensterkörben
",1,Öffnung / Schließung,,,,,,
"Türverriegelung
",1,Öffnung / Schließung,,,,,,
"verschlossene Türen
",1,Öffnung / Schließung,,,,,,
"Zimmertüre öffnete
",1,Öffnung / Schließung,,,,,,
"Einzäunung
",1,Öffnung / Schließung,,,,,,
"Hildegards Fenster
",1,Öffnung / Schließung,,,,,,
"Türklinken
",1,Öffnung / Schließung,,,,,,
"Fensterladen schloß
",1,Öffnung / Schließung,,,,,,
"Wagenwand
",1,Öffnung / Schließung,,,,,,
"Autofenster
",1,Öffnung / Schließung,,,,,,
"Thüre frei
",1,Öffnung / Schließung,,,,,,
"offenen Gartenpforte
",1,Öffnung / Schließung,,,,,,
"Fensterstab
",1,Öffnung / Schließung,,,,,,
"Türmchens
",1,Öffnung / Schließung,,,,,,
"Fenster-Rahmen
",1,Öffnung / Schließung,,,,,,
"öffnung
",1,Öffnung / Schließung,,,,,,
"Stuffen
",1,Öffnung / Schließung,,,,,,
"Fensterspalten
",1,Öffnung / Schließung,,,,,,
"Stadttor
",1,Öffnung / Schließung,,,,,,
"offnen Kabinettür
",1,Öffnung / Schließung,,,,,,
"geöffneten Schranktür
",1,Öffnung / Schließung,,,,,,
"Ortsausgang
",1,Öffnung / Schließung,,,,,,
"Nebenausgang
",1,Öffnung / Schließung,,,,,,
"Stubentür öffnete
",1,Öffnung / Schließung,,,,,,
"Türklopfen
",1,Öffnung / Schließung,,,,,,
"geschlossenen Kajütentür
",1,Öffnung / Schließung,,,,,,
"Grabenwand
",1,Öffnung / Schließung,,,,,,
"Hineinstarren
",1,Öffnung / Schließung,,,,,,
"offene Hofthor
",1,Öffnung / Schließung,,,,,,
"geöffneten Fenstern
",1,Öffnung / Schließung,,,,,,
"Haustür öffnen
",1,Öffnung / Schließung,,,,,,
"Seitenausgang
",1,Öffnung / Schließung,,,,,,
"Fensterhelle
",1,Öffnung / Schließung,,,,,,
"Fahrstuhlschacht
",1,Öffnung / Schließung,,,,,,
"Hecktür
",1,Öffnung / Schließung,,,,,,
"offene Thüren
",1,Öffnung / Schließung,,,,,,
"Mauerstein
",1,Öffnung / Schließung,,,,,,
"Kabinettür
",1,Öffnung / Schließung,,,,,,
"offenen Fensterhöhlung
",1,Öffnung / Schließung,,,,,,
"Fensterbretts
",1,Öffnung / Schließung,,,,,,
"Grenzpfähle
",1,Öffnung / Schließung,,,,,,
"Tormauer
",1,Öffnung / Schließung,,,,,,
"Grenze schloß
",1,Öffnung / Schließung,,,,,,
"Schloßthore
",1,Öffnung / Schließung,,,,,,
"Felsenstufen
",1,Öffnung / Schließung,,,,,,
"Gittertor
",1,Öffnung / Schließung,,,,,,
"Fenstervertiefungen
",1,Öffnung / Schließung,,,,,,
"Granittreppe
",1,Öffnung / Schließung,,,,,,
"öffnende
",1,Öffnung / Schließung,,,,,,
"Türenspezialisten
",1,Öffnung / Schließung,,,,,,
"Zufahrt
",1,Öffnung / Schließung,,,,,,
"Kreuzweg
",1,Öffnung / Schließung,,,,,,
"Thür eröffnete
",1,Öffnung / Schließung,,,,,,
"Thüre öffneten
",1,Öffnung / Schließung,,,,,,
"Torweg öffnen
",1,Öffnung / Schließung,,,,,,
"Fenstergriffe
",1,Öffnung / Schließung,,,,,,
"Tor öffnen
",1,Öffnung / Schließung,,,,,,
"Türschlitz
",1,Öffnung / Schließung,,,,,,
"Felsenpässe
",1,Öffnung / Schließung,,,,,,
"Tür offenließ
",1,Öffnung / Schließung,,,,,,
"Wagenschlage
",1,Öffnung / Schließung,,,,,,
"Treppenterrasse
",1,Öffnung / Schließung,,,,,,
"offenen Kirchenpforte
",1,Öffnung / Schließung,,,,,,
"offene Stalltür
",1,Öffnung / Schließung,,,,,,
"Fensterspalt
",1,Öffnung / Schließung,,,,,,
"Grenzenlose
",1,Öffnung / Schließung,,,,,,
"Garten-Thür offen
",1,Öffnung / Schließung,,,,,,
"offenen Haustür
",1,Öffnung / Schließung,,,,,,
"offenstehende Türe
",1,Öffnung / Schließung,,,,,,
"offene Fenster gegossene Barren
",1,Öffnung / Schließung,,,,,,
"Gränzen reiste
",1,Öffnung / Schließung,,,,,,
"Fensternlöchern
",1,Öffnung / Schließung,,,,,,
"Entréetür
",1,Öffnung / Schließung,,,,,,
"Fenstertritt
",1,Öffnung / Schließung,,,,,,
"Fensterbrettern
",1,Öffnung / Schließung,,,,,,
"Türglas
",1,Öffnung / Schließung,,,,,,
"offnen Türen
",1,Öffnung / Schließung,,,,,,
"verschlossenen Wagen
",1,Öffnung / Schließung,,,,,,
"offnen Wagen
",1,Öffnung / Schließung,,,,,,
"offene Schiebetür
",1,Öffnung / Schließung,,,,,,
"Trep
",1,Öffnung / Schließung,,,,,,
"Türsteher
",1,Öffnung / Schließung,,,,,,
"Treppenflur geöffnet
",1,Öffnung / Schließung,,,,,,
"Portiere öffnete
",1,Öffnung / Schließung,,,,,,
"Festungspläne
",1,Öffnung / Schließung,,,,,,
"öffnenden Logentür
",1,Öffnung / Schließung,,,,,,
"Mauerglocke
",1,Öffnung / Schließung,,,,,,
"Feldweg
",1,Öffnung / Schließung,,,,,,
"Treppentrakts
",1,Öffnung / Schließung,,,,,,
"Transportweg
",1,Öffnung / Schließung,,,,,,
"Fahrstuhltür
",1,Öffnung / Schließung,,,,,,
"Fuhrweg
",1,Öffnung / Schließung,,,,,,
"Hildens Tür
",1,Öffnung / Schließung,,,,,,
"Wände frei
",1,Öffnung / Schließung,,,,,,
"verschlossene Türe
",1,Öffnung / Schließung,,,,,,
"Türschwellen
",1,Öffnung / Schließung,,,,,,
"Pforte öfnen
",1,Öffnung / Schließung,,,,,,
"Türhüter
",1,Öffnung / Schließung,,,,,,
"Thalwand
",1,Öffnung / Schließung,,,,,,
"Mauersteine
",1,Öffnung / Schließung,,,,,,
"Grenzgebieten
",1,Öffnung / Schließung,,,,,,
"Fensterecken
",1,Öffnung / Schließung,,,,,,
"Grenzmauer
",1,Öffnung / Schließung,,,,,,
"Mauerwand
",1,Öffnung / Schließung,,,,,,
"Serientür
",1,Öffnung / Schließung,,,,,,
"Hausthüre öffnen
",1,Öffnung / Schließung,,,,,,
"offenen Fenster ordnete
",1,Öffnung / Schließung,,,,,,
"Mauertor Einlaß
",1,Öffnung / Schließung,,,,,,
"Gitterwerk
",1,Öffnung / Schließung,,,,,,
"Fensterrouleaus
",1,Öffnung / Schließung,,,,,,
"Zäunen
",1,Öffnung / Schließung,,,,,,
"Glastüre
",1,Öffnung / Schließung,,,,,,
"Hinterausgang
",1,Öffnung / Schließung,,,,,,
"Bahn frei
",1,Öffnung / Schließung,,,,,,
"Mauervorsprünge
",1,Öffnung / Schließung,,,,,,
"freigeräumten
",1,Öffnung / Schließung,,,,,,
"Kirch-Thüren
",1,Öffnung / Schließung,,,,,,
"geöffneten Abgrund
",1,Öffnung / Schließung,,,,,,
"Ausgangstür
",1,Öffnung / Schließung,,,,,,
"Treppenhausfenster
",1,Öffnung / Schließung,,,,,,
"geöffnete Glasthür
",1,Öffnung / Schließung,,,,,,
"Scheunenthür
",1,Öffnung / Schließung,,,,,,
"verschlossene Thüren
",1,Öffnung / Schließung,,,,,,
"Lees Tür
",1,Öffnung / Schließung,,,,,,
"Audienz-Thüre
",1,Öffnung / Schließung,,,,,,
"geschlossenen Thor
",1,Öffnung / Schließung,,,,,,
"Treppenbalustrade
",1,Öffnung / Schließung,,,,,,
"Mauerwerck
",1,Öffnung / Schließung,,,,,,
"Treppenflur
",1,Öffnung / Schließung,,,,,,
"offne Tür
",1,Öffnung / Schließung,,,,,,
"geöffneten Tür
",1,Öffnung / Schließung,,,,,,
"Hausthüre geöffnet
",1,Öffnung / Schließung,,,,,,
"Glastür geöffnet
",1,Öffnung / Schließung,,,,,,
"Thore schloß
",1,Öffnung / Schließung,,,,,,
"Kristallwand
",1,Öffnung / Schließung,,,,,,
"Fensterstäbe
",1,Öffnung / Schließung,,,,,,
"Eingangs-Thür
",1,Öffnung / Schließung,,,,,,
"Trepplein
",1,Öffnung / Schließung,,,,,,
"Haustür  geschlossen
",1,Öffnung / Schließung,,,,,,
"Haupttür geöffnet
",1,Öffnung / Schließung,,,,,,
"Gartenthor
",1,Öffnung / Schließung,,,,,,
"Türwächter
",1,Öffnung / Schließung,,,,,,
"Stubenthür öffnete
",1,Öffnung / Schließung,,,,,,
"Mauerpförtchen
",1,Öffnung / Schließung,,,,,,
"Mauerseite
",1,Öffnung / Schließung,,,,,,
"Felsenbrückc
",1,Öffnung / Schließung,,,,,,
"Kellereingang
",1,Öffnung / Schließung,,,,,,
"Eingangstüren
",1,Öffnung / Schließung,,,,,,
"offenen Garagentor
",1,Öffnung / Schließung,,,,,,
"Tor!?
",1,Öffnung / Schließung,,,,,,
"Fenstercke
",1,Öffnung / Schließung,,,,,,
"Schlupftür
",1,Öffnung / Schließung,,,,,,
"Türen öffnete
",1,Öffnung / Schließung,,,,,,
"Schloßthor
",1,Öffnung / Schließung,,,,,,
"Grenzpolizei
",1,Öffnung / Schließung,,,,,,
"Grenzzäune
",1,Öffnung / Schließung,,,,,,
"Fensterlöcher
",1,Öffnung / Schließung,,,,,,
"Grenzort
",1,Öffnung / Schließung,,,,,,
"Hinderniß
",1,Öffnung / Schließung,,,,,,
"Hinterpforte
",1,Öffnung / Schließung,,,,,,
"Cabinet-Thür
",1,Öffnung / Schließung,,,,,,
"Vorlegeschloss
",1,Öffnung / Schließung,,,,,,
"offenen Säulengang
",1,Öffnung / Schließung,,,,,,
"Kupeefenster
",1,Öffnung / Schließung,,,,,,
"Vorhang abgesperrt
",1,Öffnung / Schließung,,,,,,
"geöffneten Kirchenfenstern
",1,Öffnung / Schließung,,,,,,
"Brecheisen
",1,Öffnung / Schließung,,,,,,
"Fensterstocke
",1,Öffnung / Schließung,,,,,,
"Türhüter öffneten
",1,Öffnung / Schließung,,,,,,
"Hindernissen
",1,Öffnung / Schließung,,,,,,
"Flügeltür öffnet
",1,Öffnung / Schließung,,,,,,
"geschlossenen Gittertür
",1,Öffnung / Schließung,,,,,,
"offene Haustür
",1,Öffnung / Schließung,,,,,,
"Türensprünge
",1,Öffnung / Schließung,,,,,,
"Pforte geöffnet
",1,Öffnung / Schließung,,,,,,
"offenen Terrassentür
",1,Öffnung / Schließung,,,,,,
"geöffneten Thor
",1,Öffnung / Schließung,,,,,,
"Wand öffnete
",1,Öffnung / Schließung,,,,,,
"Brücke
",1,Öffnung / Schließung,,,,,,
"geöffneten Flügeltüren
",1,Öffnung / Schließung,,,,,,
"Vorhänge geschlossen
",1,Öffnung / Schließung,,,,,,
"geschlossenen Kutsche
",1,Öffnung / Schließung,,,,,,
"Thor geöffnet
",1,Öffnung / Schließung,,,,,,
"Audienz-Thür
",1,Öffnung / Schließung,,,,,,
"geöffneten Vorhänge
",1,Öffnung / Schließung,,,,,,
"Tür?
",1,Öffnung / Schließung,,,,,,
"halbgeöffneten
",1,Öffnung / Schließung,,,,,,
"Eingangstüre
",1,Öffnung / Schließung,,,,,,
"Fensterautomatik
",1,Öffnung / Schließung,,,,,,
"Thalschlucht
",1,Öffnung / Schließung,,,,,,
"offnen Thür
",1,Öffnung / Schließung,,,,,,
"Spazierritte
",1,Öffnung / Schließung,,,,,,
"Mauern Visibles
",1,Öffnung / Schließung,,,,,,
"Schicksalstür
",1,Öffnung / Schließung,,,,,,
"Türentransfers
",1,Öffnung / Schließung,,,,,,
"offene Stubenthür
",1,Öffnung / Schließung,,,,,,
"Grenzreitern
",1,Öffnung / Schließung,,,,,,
"offenen Käfig
",1,Öffnung / Schließung,,,,,,
"Haustür öffnete
",1,Öffnung / Schließung,,,,,,
"Fensterläden öffnete
",1,Öffnung / Schließung,,,,,,
"Wände eingesperrt
",1,Öffnung / Schließung,,,,,,
"Darmwand
",1,Öffnung / Schließung,,,,,,
"Absperrbändern
",1,Öffnung / Schließung,,,,,,
"Schießhausgang
",1,Öffnung / Schließung,,,,,,
"Häuserwand
",1,Öffnung / Schließung,,,,,,
"Felsenloch
",1,Öffnung / Schließung,,,,,,
"Eingangstüren geöffnet
",1,Öffnung / Schließung,,,,,,
"offenstehenden Tür
",1,Öffnung / Schließung,,,,,,
"offenen Grenzen
",1,Öffnung / Schließung,,,,,,
"Fenster-Stab
",1,Öffnung / Schließung,,,,,,
"Fenster-Rahmens
",1,Öffnung / Schließung,,,,,,
"Zugfenster
",1,Öffnung / Schließung,,,,,,
"Türen-Einsatzteam
",1,Öffnung / Schließung,,,,,,
"Treppenheirat
",1,Öffnung / Schließung,,,,,,
"Mauertore
",1,Öffnung / Schließung,,,,,,
"Fensterritzen
",1,Öffnung / Schließung,,,,,,
"Zeltwand
",1,Öffnung / Schließung,,,,,,
"Wohnungseingang
",1,Öffnung / Schließung,,,,,,
"Türritze
",1,Öffnung / Schließung,,,,,,
"Fahrstuhltüren
",1,Öffnung / Schließung,,,,,,
"geöffnetem Fenster
",1,Öffnung / Schließung,,,,,,
"Terrassenmauer
",1,Öffnung / Schließung,,,,,,
"Fensterläden geöffnet
",1,Öffnung / Schließung,,,,,,
"Fenstersimsen
",1,Öffnung / Schließung,,,,,,
"Jalousie
",1,Öffnung / Schließung,,,,,,
"Schlüssel geöffnet
",1,Öffnung / Schließung,,,,,,
"offenstehenden Türen
",1,Öffnung / Schließung,,,,,,
"Gartenwände
",1,Öffnung / Schließung,,,,,,
"Wagenthüre
",1,Öffnung / Schließung,,,,,,
"offen Türe
",1,Öffnung / Schließung,,,,,,
"Türen eröffnet
",1,Öffnung / Schließung,,,,,,
"Mauerwerke
",1,Öffnung / Schließung,,,,,,
"Türeingang
",1,Öffnung / Schließung,,,,,,
"Aufstiege
",1,Öffnung / Schließung,,,,,,
"Treppen-Pedalierens
",1,Öffnung / Schließung,,,,,,
"Stiege
",1,Öffnung / Schließung,,,,,,
"Felsenmauern
",1,Öffnung / Schließung,,,,,,
"geschlossenen Pforte
",1,Öffnung / Schließung,,,,,,
"öffneten Tür
",1,Öffnung / Schließung,,,,,,
"verschlossene Pforte
",1,Öffnung / Schließung,,,,,,
"Fensterheberknopf
",1,Öffnung / Schließung,,,,,,
"Treppenaufgänge
",1,Öffnung / Schließung,,,,,,
"Felsenthor
",1,Öffnung / Schließung,,,,,,
"Glasdach
",1,Öffnung / Schließung,,,,,,
"Vorhängen geschlossen
",1,Öffnung / Schließung,,,,,,
"Fensterlücken
",1,Öffnung / Schließung,,,,,,
"Gartenwand
",1,Öffnung / Schließung,,,,,,
